image_path,variant,count,class,landmarks
/app/alphabet/images/d/hand1_d_top_seg_1_cropped.jpeg,orig,1710,d,"[{'x': 0.4242590069770813, 'y': 0.8078374862670898, 'z': 1.749242386495098e-07}, {'x': 0.589694082736969, 'y': 0.7605606913566589, 'z': -0.1032143160700798}, {'x': 0.7053210735321045, 'y': 0.6106894016265869, 'z': -0.13801394402980804}, {'x': 0.6671074032783508, 'y': 0.4515332877635956, 'z': -0.16444352269172668}, {'x': 0.5254854559898376, 'y': 0.41423529386520386, 'z': -0.19085252285003662}, {'x': 0.6045803427696228, 'y': 0.4066621661186218, 'z': -0.047241486608982086}, {'x': 0.5917032957077026, 'y': 0.22459205985069275, 'z': -0.07227616012096405}, {'x': 0.5705282688140869, 'y': 0.1184336245059967, 'z': -0.09816402941942215}, {'x': 0.5508549213409424, 'y': 0.039585262537002563, 'z': -0.12384487688541412}, {'x': 0.4941037595272064, 'y': 0.40066415071487427, 'z': -0.02844942919909954}, {'x': 0.46121737360954285, 'y': 0.21721196174621582, 'z': -0.08673671633005142}, {'x': 0.47957441210746765, 'y': 0.2719750702381134, 'z': -0.13586433231830597}, {'x': 0.5093920826911926, 'y': 0.34964296221733093, 'z': -0.15706200897693634}, {'x': 0.3987797200679779, 'y': 0.4169066250324249, 'z': -0.01727455109357834}, {'x': 0.369925856590271, 'y': 0.25810927152633667, 'z': -0.0796993151307106}, {'x': 0.39917951822280884, 'y': 0.30325600504875183, 'z': -0.1222851350903511}, {'x': 0.4282466173171997, 'y': 0.39866751432418823, 'z': -0.13651597499847412}, {'x': 0.3013058304786682, 'y': 0.45498818159103394, 'z': -0.013955431990325451}, {'x': 0.2814515233039856, 'y': 0.32153597474098206, 'z': -0.06742287427186966}, {'x': 0.3149481415748596, 'y': 0.3286094665527344, 'z': -0.09648023545742035}, {'x': 0.35131776332855225, 'y': 0.400206595659256, 'z': -0.10853175073862076}]"
/app/alphabet/images/d/hand5_d_bot_seg_4_cropped.jpeg,orig,1711,d,"[{'x': 0.42681190371513367, 'y': 0.7644237279891968, 'z': -7.90426835095559e-09}, {'x': 0.5984391570091248, 'y': 0.7080830335617065, 'z': -0.07597913593053818}, {'x': 0.7252802848815918, 'y': 0.5834693908691406, 'z': -0.09707728028297424}, {'x': 0.7124453783035278, 'y': 0.4401485323905945, 'z': -0.11701948195695877}, {'x': 0.6006110906600952, 'y': 0.3796986937522888, 'z': -0.1367485672235489}, {'x': 0.6258798837661743, 'y': 0.38060814142227173, 'z': -0.007668062578886747}, {'x': 0.6497097015380859, 'y': 0.21569585800170898, 'z': -0.029706910252571106}, {'x': 0.6489382386207581, 'y': 0.12169434130191803, 'z': -0.050380244851112366}, {'x': 0.6425685882568359, 'y': 0.04073026776313782, 'z': -0.07101862132549286}, {'x': 0.5208536982536316, 'y': 0.35934486985206604, 'z': 0.0006898692809045315}, {'x': 0.5297040939331055, 'y': 0.20278900861740112, 'z': -0.053729042410850525}, {'x': 0.538057804107666, 'y': 0.2824074327945709, 'z': -0.08407897502183914}, {'x': 0.5490108132362366, 'y': 0.36130791902542114, 'z': -0.08943524956703186}, {'x': 0.4244769215583801, 'y': 0.3644043207168579, 'z': 5.523283834918402e-05}, {'x': 0.4257463812828064, 'y': 0.2130313515663147, 'z': -0.05521722882986069}, {'x': 0.4420738220214844, 'y': 0.2767283320426941, 'z': -0.06576282531023026}, {'x': 0.4507841467857361, 'y': 0.3632073998451233, 'z': -0.05707691237330437}, {'x': 0.3187978267669678, 'y': 0.3985261619091034, 'z': -0.007922917604446411}, {'x': 0.3205861449241638, 'y': 0.26381179690361023, 'z': -0.050531018525362015}, {'x': 0.34846240282058716, 'y': 0.28111112117767334, 'z': -0.054296303540468216}, {'x': 0.36856186389923096, 'y': 0.34713372588157654, 'z': -0.046545226126909256}]"
/app/alphabet/images/d/hand4_d_bot_seg_3_cropped.jpeg,orig,1712,d,"[{'x': 0.46912941336631775, 'y': 0.8713935613632202, 'z': -3.206404031175225e-09}, {'x': 0.6266626715660095, 'y': 0.7783134579658508, 'z': -0.07362884283065796}, {'x': 0.7242965698242188, 'y': 0.6785047054290771, 'z': -0.11662422865629196}, {'x': 0.6991574168205261, 'y': 0.5567482113838196, 'z': -0.15873268246650696}, {'x': 0.5523715615272522, 'y': 0.5559002757072449, 'z': -0.20466667413711548}, {'x': 0.607200026512146, 'y': 0.4343215227127075, 'z': -0.049113936722278595}, {'x': 0.6047273874282837, 'y': 0.25313740968704224, 'z': -0.10639286786317825}, {'x': 0.5938503742218018, 'y': 0.13781827688217163, 'z': -0.15406067669391632}, {'x': 0.57305508852005, 'y': 0.04712563753128052, 'z': -0.189382404088974}, {'x': 0.482990026473999, 'y': 0.4475521743297577, 'z': -0.04732535406947136}, {'x': 0.44861990213394165, 'y': 0.2962191700935364, 'z': -0.12538178265094757}, {'x': 0.46596792340278625, 'y': 0.4461022913455963, 'z': -0.14805269241333008}, {'x': 0.48232439160346985, 'y': 0.5248454809188843, 'z': -0.14339323341846466}, {'x': 0.3714885711669922, 'y': 0.48277243971824646, 'z': -0.05288228392601013}, {'x': 0.33120566606521606, 'y': 0.3443629741668701, 'z': -0.1263202577829361}, {'x': 0.36153772473335266, 'y': 0.47360071539878845, 'z': -0.10929569602012634}, {'x': 0.39368578791618347, 'y': 0.5733708143234253, 'z': -0.07687364518642426}, {'x': 0.280877947807312, 'y': 0.5588297843933105, 'z': -0.06428930908441544}, {'x': 0.24797853827476501, 'y': 0.4357965290546417, 'z': -0.10567856580018997}, {'x': 0.2828298509120941, 'y': 0.5095651745796204, 'z': -0.07433164864778519}, {'x': 0.323355495929718, 'y': 0.5930129289627075, 'z': -0.03958592936396599}]"
/app/alphabet/images/d/hand2_d_right_seg_5_cropped.jpeg,orig,1713,d,"[{'x': 0.4369399845600128, 'y': 0.8219467401504517, 'z': 2.5259845415348536e-07}, {'x': 0.5988041162490845, 'y': 0.75943523645401, 'z': -0.07290329784154892}, {'x': 0.7017816305160522, 'y': 0.6048033237457275, 'z': -0.09883592277765274}, {'x': 0.6650972962379456, 'y': 0.4659850597381592, 'z': -0.1214815154671669}, {'x': 0.5297831296920776, 'y': 0.45252740383148193, 'z': -0.14782081544399261}, {'x': 0.5886817574501038, 'y': 0.41550010442733765, 'z': -0.05111058056354523}, {'x': 0.5821727514266968, 'y': 0.23096027970314026, 'z': -0.08351229876279831}, {'x': 0.5772398710250854, 'y': 0.12356862425804138, 'z': -0.11695626378059387}, {'x': 0.5629022121429443, 'y': 0.03439018130302429, 'z': -0.14903604984283447}, {'x': 0.48096591234207153, 'y': 0.41856640577316284, 'z': -0.04840837046504021}, {'x': 0.4665330648422241, 'y': 0.24909882247447968, 'z': -0.10723844915628433}, {'x': 0.49501365423202515, 'y': 0.3226182460784912, 'z': -0.14184439182281494}, {'x': 0.5133687853813171, 'y': 0.40225958824157715, 'z': -0.15464557707309723}, {'x': 0.3890915513038635, 'y': 0.4494574964046478, 'z': -0.050600312650203705}, {'x': 0.3604884147644043, 'y': 0.2856001853942871, 'z': -0.10585269331932068}, {'x': 0.4024786949157715, 'y': 0.3429149389266968, 'z': -0.11754964292049408}, {'x': 0.42810118198394775, 'y': 0.4358018934726715, 'z': -0.11414652317762375}, {'x': 0.2937362492084503, 'y': 0.5051183104515076, 'z': -0.059512704610824585}, {'x': 0.26759713888168335, 'y': 0.36460795998573303, 'z': -0.10898067057132721}, {'x': 0.31126469373703003, 'y': 0.3785538077354431, 'z': -0.11599815636873245}, {'x': 0.3460202217102051, 'y': 0.4475824236869812, 'z': -0.11286527663469315}]"
/app/alphabet/images/d/hand2_d_top_seg_5_cropped.jpeg,orig,1714,d,"[{'x': 0.47605204582214355, 'y': 0.8056285381317139, 'z': 2.557275422532257e-07}, {'x': 0.6143991947174072, 'y': 0.7439517378807068, 'z': -0.07677561789751053}, {'x': 0.6943941116333008, 'y': 0.5860142111778259, 'z': -0.0953604057431221}, {'x': 0.6592255234718323, 'y': 0.4588831663131714, 'z': -0.11004731059074402}, {'x': 0.5590212941169739, 'y': 0.4133942127227783, 'z': -0.12485794723033905}, {'x': 0.6074525117874146, 'y': 0.41089650988578796, 'z': -0.03730320557951927}, {'x': 0.6029500365257263, 'y': 0.23172007501125336, 'z': -0.07088603079319}, {'x': 0.5934386849403381, 'y': 0.12214580178260803, 'z': -0.10127152502536774}, {'x': 0.5862318873405457, 'y': 0.03808620572090149, 'z': -0.12901683151721954}, {'x': 0.5097845792770386, 'y': 0.411365807056427, 'z': -0.03067592717707157}, {'x': 0.4986281394958496, 'y': 0.24969501793384552, 'z': -0.1042017713189125}, {'x': 0.5125354528427124, 'y': 0.29688096046447754, 'z': -0.15147462487220764}, {'x': 0.5310342907905579, 'y': 0.3824518620967865, 'z': -0.16831791400909424}, {'x': 0.4176411032676697, 'y': 0.4400347173213959, 'z': -0.03122037835419178}, {'x': 0.3889657258987427, 'y': 0.28301507234573364, 'z': -0.09872671216726303}, {'x': 0.41202259063720703, 'y': 0.3096812665462494, 'z': -0.13359668850898743}, {'x': 0.43739891052246094, 'y': 0.39221060276031494, 'z': -0.1425851285457611}, {'x': 0.3216753602027893, 'y': 0.4871160387992859, 'z': -0.03836924210190773}, {'x': 0.2828909754753113, 'y': 0.3649989366531372, 'z': -0.09756534546613693}, {'x': 0.31264084577560425, 'y': 0.3639691174030304, 'z': -0.1269359290599823}, {'x': 0.3488266170024872, 'y': 0.41832250356674194, 'z': -0.13842777907848358}]"
/app/alphabet/images/d/hand1_d_right_seg_2_cropped.jpeg,orig,1715,d,"[{'x': 0.45143264532089233, 'y': 0.8529249429702759, 'z': -3.064357301241216e-08}, {'x': 0.6107943654060364, 'y': 0.7406588792800903, 'z': -0.054777707904577255}, {'x': 0.6997251510620117, 'y': 0.5913179516792297, 'z': -0.055888403207063675}, {'x': 0.6362805962562561, 'y': 0.4656176269054413, 'z': -0.05034274607896805}, {'x': 0.5048183798789978, 'y': 0.48918449878692627, 'z': -0.04078630730509758}, {'x': 0.5848796963691711, 'y': 0.41429221630096436, 'z': 0.005035916808992624}, {'x': 0.5852657556533813, 'y': 0.24121637642383575, 'z': -0.023200061172246933}, {'x': 0.5735999941825867, 'y': 0.13855063915252686, 'z': -0.05047418177127838}, {'x': 0.5558313131332397, 'y': 0.046926915645599365, 'z': -0.07458365708589554}, {'x': 0.4741852283477783, 'y': 0.42406386137008667, 'z': 0.003150854492560029}, {'x': 0.4651838541030884, 'y': 0.28392279148101807, 'z': -0.04655122384428978}, {'x': 0.49333107471466064, 'y': 0.4008219838142395, 'z': -0.06321285665035248}, {'x': 0.5025623440742493, 'y': 0.4690673053264618, 'z': -0.05637018755078316}, {'x': 0.37922149896621704, 'y': 0.4639419913291931, 'z': -0.005891378037631512}, {'x': 0.3594565987586975, 'y': 0.3465574085712433, 'z': -0.05942507088184357}, {'x': 0.4033588171005249, 'y': 0.45756709575653076, 'z': -0.03628396615386009}, {'x': 0.41237133741378784, 'y': 0.5167056918144226, 'z': -0.0022529682610183954}, {'x': 0.289359986782074, 'y': 0.5437867641448975, 'z': -0.02083510532975197}, {'x': 0.2796517014503479, 'y': 0.446124792098999, 'z': -0.04443448781967163}, {'x': 0.32582175731658936, 'y': 0.505343496799469, 'z': -0.0028437613509595394}, {'x': 0.33409374952316284, 'y': 0.5577590465545654, 'z': 0.03704731911420822}]"
/app/alphabet/images/d/hand2_d_dif_seg_2_cropped.jpeg,orig,1716,d,"[{'x': 0.45617491006851196, 'y': 0.8421115279197693, 'z': -1.565524030411325e-07}, {'x': 0.6087464094161987, 'y': 0.7483551502227783, 'z': -0.05619111657142639}, {'x': 0.6864355802536011, 'y': 0.6070464849472046, 'z': -0.07412141561508179}, {'x': 0.6578612327575684, 'y': 0.4643421769142151, 'z': -0.09458811581134796}, {'x': 0.5261537432670593, 'y': 0.43784740567207336, 'z': -0.11712786555290222}, {'x': 0.6051884889602661, 'y': 0.41000694036483765, 'z': -0.005649123806506395}, {'x': 0.5933549404144287, 'y': 0.2335321009159088, 'z': -0.03043132647871971}, {'x': 0.5757983922958374, 'y': 0.127889484167099, 'z': -0.05310188978910446}, {'x': 0.5542199015617371, 'y': 0.04014146327972412, 'z': -0.07672345638275146}, {'x': 0.49823638796806335, 'y': 0.40956369042396545, 'z': -0.011547940783202648}, {'x': 0.4924454391002655, 'y': 0.245254248380661, 'z': -0.05925219506025314}, {'x': 0.5029569864273071, 'y': 0.3535318374633789, 'z': -0.0764252096414566}, {'x': 0.5170264840126038, 'y': 0.4273419678211212, 'z': -0.07373551279306412}, {'x': 0.40526509284973145, 'y': 0.43597960472106934, 'z': -0.02490546554327011}, {'x': 0.3766794204711914, 'y': 0.2840835452079773, 'z': -0.07277520000934601}, {'x': 0.41107404232025146, 'y': 0.3756842315196991, 'z': -0.06712547689676285}, {'x': 0.42901161313056946, 'y': 0.46719932556152344, 'z': -0.05004038289189339}, {'x': 0.30901843309402466, 'y': 0.49510157108306885, 'z': -0.04494379460811615}, {'x': 0.28050145506858826, 'y': 0.36456790566444397, 'z': -0.08132991194725037}, {'x': 0.32328611612319946, 'y': 0.4036597013473511, 'z': -0.07134857773780823}, {'x': 0.3535197675228119, 'y': 0.48080888390541077, 'z': -0.05621514841914177}]"
/app/alphabet/images/d/hand4_d_bot_seg_1_cropped.jpeg,orig,1717,d,"[{'x': 0.4971854090690613, 'y': 0.8675545454025269, 'z': 8.058691491896752e-08}, {'x': 0.6414441466331482, 'y': 0.7754573225975037, 'z': -0.09316924214363098}, {'x': 0.7245274782180786, 'y': 0.6801795363426208, 'z': -0.14449946582317352}, {'x': 0.6817871332168579, 'y': 0.5717038512229919, 'z': -0.19158527255058289}, {'x': 0.5371764898300171, 'y': 0.5645409822463989, 'z': -0.2416725903749466}, {'x': 0.6061372756958008, 'y': 0.43383294343948364, 'z': -0.07036564499139786}, {'x': 0.6011784076690674, 'y': 0.24823744595050812, 'z': -0.1232626885175705}, {'x': 0.5844590663909912, 'y': 0.1339871883392334, 'z': -0.1626642495393753}, {'x': 0.562596321105957, 'y': 0.041572749614715576, 'z': -0.19257290661334991}, {'x': 0.4781581163406372, 'y': 0.45173391699790955, 'z': -0.060142628848552704}, {'x': 0.43225541710853577, 'y': 0.30283239483833313, 'z': -0.14114008843898773}, {'x': 0.4452348053455353, 'y': 0.4485483169555664, 'z': -0.16363568603992462}, {'x': 0.46881958842277527, 'y': 0.5235259532928467, 'z': -0.1574999839067459}, {'x': 0.3690129518508911, 'y': 0.4914182424545288, 'z': -0.058126818388700485}, {'x': 0.3241131603717804, 'y': 0.35859477519989014, 'z': -0.134708434343338}, {'x': 0.3492887616157532, 'y': 0.48198917508125305, 'z': -0.12391770631074905}, {'x': 0.38298168778419495, 'y': 0.5752906203269958, 'z': -0.09431448578834534}, {'x': 0.2864922881126404, 'y': 0.5700724720954895, 'z': -0.06325526535511017}, {'x': 0.24156597256660461, 'y': 0.4496278166770935, 'z': -0.10764822363853455}, {'x': 0.2753908038139343, 'y': 0.5200933218002319, 'z': -0.0824781209230423}, {'x': 0.3221921920776367, 'y': 0.6035162806510925, 'z': -0.05145523324608803}]"
/app/alphabet/images/d/hand3_d_dif_seg_1_cropped.jpeg,orig,1718,d,"[{'x': 0.44569292664527893, 'y': 0.8598737120628357, 'z': 3.2115929116116604e-07}, {'x': 0.5988880395889282, 'y': 0.8004875183105469, 'z': -0.09132008999586105}, {'x': 0.6926714181900024, 'y': 0.6878328919410706, 'z': -0.13798752427101135}, {'x': 0.6278771162033081, 'y': 0.5646815896034241, 'z': -0.18019656836986542}, {'x': 0.48375794291496277, 'y': 0.5315855741500854, 'z': -0.223761647939682}, {'x': 0.6613863706588745, 'y': 0.45206478238105774, 'z': -0.07016537338495255}, {'x': 0.6744500398635864, 'y': 0.2575984001159668, 'z': -0.12385698407888412}, {'x': 0.6793041825294495, 'y': 0.1330157220363617, 'z': -0.16289588809013367}, {'x': 0.6759026646614075, 'y': 0.04095008969306946, 'z': -0.19090446829795837}, {'x': 0.5333977937698364, 'y': 0.44674229621887207, 'z': -0.06578955054283142}, {'x': 0.5372118353843689, 'y': 0.29836606979370117, 'z': -0.1321888417005539}, {'x': 0.5179528594017029, 'y': 0.4221024513244629, 'z': -0.14794528484344482}, {'x': 0.5211116075515747, 'y': 0.4960172474384308, 'z': -0.14032623171806335}, {'x': 0.4223613142967224, 'y': 0.4600120484828949, 'z': -0.07132036238908768}, {'x': 0.4073938727378845, 'y': 0.3036805987358093, 'z': -0.13560867309570312}, {'x': 0.414217472076416, 'y': 0.4138834476470947, 'z': -0.11809728294610977}, {'x': 0.42022520303726196, 'y': 0.5126402378082275, 'z': -0.08793032169342041}, {'x': 0.31319212913513184, 'y': 0.513145923614502, 'z': -0.08607077598571777}, {'x': 0.30151915550231934, 'y': 0.37592053413391113, 'z': -0.13332323729991913}, {'x': 0.3326098322868347, 'y': 0.4294425845146179, 'z': -0.10966227948665619}, {'x': 0.3509778082370758, 'y': 0.5161369442939758, 'z': -0.0778021439909935}]"
/app/alphabet/images/d/hand1_d_right_seg_3_cropped.jpeg,orig,1719,d,"[{'x': 0.4579273760318756, 'y': 0.8569523096084595, 'z': -1.1132200228303191e-07}, {'x': 0.6131798028945923, 'y': 0.7302426099777222, 'z': -0.04803389310836792}, {'x': 0.7022374272346497, 'y': 0.5891947746276855, 'z': -0.04792764410376549}, {'x': 0.6360328197479248, 'y': 0.4666566848754883, 'z': -0.042165279388427734}, {'x': 0.510254442691803, 'y': 0.4874087870121002, 'z': -0.0302039235830307}, {'x': 0.5871113538742065, 'y': 0.4150414764881134, 'z': 0.015164550393819809}, {'x': 0.5838754773139954, 'y': 0.23945070803165436, 'z': -0.01596132107079029}, {'x': 0.5705612897872925, 'y': 0.13724663853645325, 'z': -0.04471106082201004}, {'x': 0.5534533262252808, 'y': 0.04785776138305664, 'z': -0.06798579543828964}, {'x': 0.4765029549598694, 'y': 0.4295698404312134, 'z': 0.013889342546463013}, {'x': 0.46755239367485046, 'y': 0.29048866033554077, 'z': -0.02855432964861393}, {'x': 0.49304476380348206, 'y': 0.41534480452537537, 'z': -0.03682195022702217}, {'x': 0.5034052729606628, 'y': 0.47011420130729675, 'z': -0.02536032907664776}, {'x': 0.38100841641426086, 'y': 0.468170702457428, 'z': 0.00446327542886138}, {'x': 0.3593127727508545, 'y': 0.34622421860694885, 'z': -0.03975634649395943}, {'x': 0.3989966809749603, 'y': 0.4575563669204712, 'z': -0.009425472468137741}, {'x': 0.4131784737110138, 'y': 0.5085911750793457, 'z': 0.02739647962152958}, {'x': 0.29445385932922363, 'y': 0.5485284328460693, 'z': -0.010959147475659847}, {'x': 0.27830690145492554, 'y': 0.44992178678512573, 'z': -0.02308601327240467}, {'x': 0.3212726414203644, 'y': 0.5083276033401489, 'z': 0.025256797671318054}, {'x': 0.33418911695480347, 'y': 0.5580907464027405, 'z': 0.06845024228096008}]"
/app/alphabet/images/d/hand2_d_dif_seg_3_cropped.jpeg,orig,1720,d,"[{'x': 0.4728351831436157, 'y': 0.8217320442199707, 'z': -6.9986216821860125e-09}, {'x': 0.6159703135490417, 'y': 0.746463418006897, 'z': -0.07540059834718704}, {'x': 0.6941407918930054, 'y': 0.5863376259803772, 'z': -0.09103681147098541}, {'x': 0.6352642178535461, 'y': 0.4572484493255615, 'z': -0.10523244738578796}, {'x': 0.513603150844574, 'y': 0.4235520362854004, 'z': -0.11924685537815094}, {'x': 0.6133148670196533, 'y': 0.4027906358242035, 'z': -0.005447428673505783}, {'x': 0.6001172065734863, 'y': 0.23190940916538239, 'z': -0.02965121529996395}, {'x': 0.5787417888641357, 'y': 0.12861254811286926, 'z': -0.05477869510650635}, {'x': 0.5589765310287476, 'y': 0.044714123010635376, 'z': -0.08011370152235031}, {'x': 0.5068833231925964, 'y': 0.40338605642318726, 'z': -0.0010769801447167993}, {'x': 0.48201513290405273, 'y': 0.2344547063112259, 'z': -0.0682850256562233}, {'x': 0.49271464347839355, 'y': 0.3085266947746277, 'z': -0.11163268238306046}, {'x': 0.5071567893028259, 'y': 0.39705049991607666, 'z': -0.12321040779352188}, {'x': 0.4111133813858032, 'y': 0.4331700801849365, 'z': -0.005209286231547594}, {'x': 0.3759416937828064, 'y': 0.2798779606819153, 'z': -0.07405735552310944}, {'x': 0.40157341957092285, 'y': 0.34226247668266296, 'z': -0.10045044869184494}, {'x': 0.4211699068546295, 'y': 0.4341370165348053, 'z': -0.09902938455343246}, {'x': 0.3148238956928253, 'y': 0.48212581872940063, 'z': -0.01600022241473198}, {'x': 0.2801683247089386, 'y': 0.35640454292297363, 'z': -0.06914457678794861}, {'x': 0.3099692761898041, 'y': 0.37931370735168457, 'z': -0.08458898961544037}, {'x': 0.33657750487327576, 'y': 0.44571518898010254, 'z': -0.08492367714643478}]"
/app/alphabet/images/d/hand2_d_left_seg_4_cropped.jpeg,flip,1721,d,"[{'x': 0.5135813355445862, 'y': 0.8330950140953064, 'z': -1.1008478395524435e-07}, {'x': 0.37350237369537354, 'y': 0.7374577522277832, 'z': -0.05533934757113457}, {'x': 0.29311493039131165, 'y': 0.593529999256134, 'z': -0.08434733003377914}, {'x': 0.34450721740722656, 'y': 0.458931565284729, 'z': -0.11394568532705307}, {'x': 0.4765986502170563, 'y': 0.4683251678943634, 'z': -0.14071327447891235}, {'x': 0.41089609265327454, 'y': 0.4001649022102356, 'z': -0.02777426317334175}, {'x': 0.42756742238998413, 'y': 0.233333021402359, 'z': -0.0734281837940216}, {'x': 0.43902474641799927, 'y': 0.1312621533870697, 'z': -0.11839881539344788}, {'x': 0.45095646381378174, 'y': 0.05310767889022827, 'z': -0.15861624479293823}, {'x': 0.5174747109413147, 'y': 0.4095122814178467, 'z': -0.0392255000770092}, {'x': 0.5417795181274414, 'y': 0.25779736042022705, 'z': -0.0910162627696991}, {'x': 0.519077718257904, 'y': 0.3538514971733093, 'z': -0.09974021464586258}, {'x': 0.4925292432308197, 'y': 0.4226915240287781, 'z': -0.09316521137952805}, {'x': 0.6111852526664734, 'y': 0.450344443321228, 'z': -0.06084061414003372}, {'x': 0.6477817296981812, 'y': 0.31516408920288086, 'z': -0.10050302743911743}, {'x': 0.6154910326004028, 'y': 0.39965227246284485, 'z': -0.07662083953619003}, {'x': 0.5843691825866699, 'y': 0.47827738523483276, 'z': -0.05047957971692085}, {'x': 0.6941684484481812, 'y': 0.5297290086746216, 'z': -0.09293407946825027}, {'x': 0.7327384948730469, 'y': 0.41200804710388184, 'z': -0.12173479050397873}, {'x': 0.6900357007980347, 'y': 0.45316246151924133, 'z': -0.1047728881239891}, {'x': 0.6514675617218018, 'y': 0.5203738212585449, 'z': -0.08620744943618774}]"
